hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-03-28T05,63.0,226.0,2.8,78.3,7.0,1,1,1,1,1
2022-03-28T06,58.0,218.0,0.5,95.7,7.5,1,1,1,1,1
2022-03-28T07,55.0,205.0,1.3,,7.3,1,1,1,0,1
2022-03-28T08,46.0,177.0,0.3,69.8,6.0,1,1,1,1,1
2022-03-28T09,42.0,167.0,,71.6,7.4,1,1,0,1,1
2022-03-28T10,34.0,139.0,1.0,57.6,5.9,1,1,1,1,1
2022-03-28T11,33.0,139.0,4.9,43.0,6.7,1,1,1,1,1
2022-03-28T12,40.0,172.0,6.9,21.0,7.5,1,1,1,1,1
2022-03-28T13,45.0,227.0,8.9,3.7,9.0,1,1,1,1,1
2022-03-28T14,80.0,313.0,9.4,3.6,12.6,1,1,1,1,1
2022-03-28T15,103.0,367.0,8.6,4.3,18.4,1,1,1,1,1
2022-03-28T16,177.0,632.0,11.6,5.0,23.6,1,1,1,1,1
2022-03-28T17,221.0,581.0,13.3,6.4,24.5,1,1,1,1,1
2022-03-28T18,248.0,588.0,9.1,6.0,48.1,1,1,1,1,1
2022-03-28T19,245.0,467.0,6.2,,48.2,1,1,1,0,1
2022-03-28T20,291.0,471.0,,4.8,,1,1,0,1,0
2022-03-28T21,331.0,478.0,4.4,4.5,45.0,1,1,1,1,1
2022-03-28T22,272.0,417.0,4.5,4.0,28.6,1,1,1,1,1
2022-03-28T23,265.0,439.0,4.7,4.8,41.5,1,1,1,1,1
2022-03-29T00,282.0,428.0,3.3,5.3,50.2,1,1,1,1,1
2022-03-29T01,320.0,510.0,4.2,5.4,45.5,1,1,1,1,1
2022-03-29T02,333.0,597.0,6.3,7.8,47.8,1,1,1,1,1
2022-03-29T03,226.0,437.0,7.6,24.7,31.9,1,1,1,1,1
2022-03-29T04,167.0,399.0,2.6,65.1,15.4,1,1,1,1,1
2022-03-29T05,168.0,377.0,3.4,,23.4,1,1,1,0,1
2022-03-29T06,112.0,313.0,1.6,80.7,12.6,1,1,1,1,1
2022-03-29T07,63.0,273.0,0.9,62.7,8.7,1,1,1,1,1
2022-03-29T08,48.0,211.0,1.3,56.6,6.9,1,1,1,1,1
2022-03-29T09,36.0,190.0,0.4,56.5,7.6,1,1,1,1,1
2022-03-29T10,40.0,194.0,0.6,50.1,7.2,1,1,1,1,1
2022-03-29T11,35.0,175.0,1.9,35.6,7.3,1,1,1,1,1
2022-03-29T12,39.0,194.0,5.9,15.0,7.8,1,1,1,1,1
2022-03-29T13,52.0,240.0,10.8,4.0,12.3,1,1,1,1,1
2022-03-29T14,95.0,394.0,9.3,4.3,14.0,1,1,1,1,1
2022-03-29T15,139.0,630.0,8.7,4.3,14.1,1,1,1,1,1
2022-03-29T16,156.0,680.0,8.7,5.7,18.3,1,1,1,1,1
2022-03-29T17,194.0,605.0,8.3,5.3,16.1,1,1,1,1,1
2022-03-29T18,144.0,523.0,4.5,5.4,16.2,1,1,1,1,1
2022-03-29T19,145.0,460.0,8.4,,16.7,1,1,1,0,1
2022-03-29T20,143.0,367.0,,5.3,,1,1,0,1,0
2022-03-29T21,204.0,466.0,4.2,5.8,43.6,1,1,1,1,1
2022-03-29T22,329.0,533.0,4.7,5.3,95.8,1,1,1,1,1
2022-03-29T23,400.0,572.0,4.3,4.7,62.3,1,1,1,1,1
2022-03-30T00,368.0,548.0,6.4,4.7,28.6,1,1,1,1,1
2022-03-30T01,216.0,467.0,5.6,4.7,18.9,1,1,1,1,1
2022-03-30T02,218.0,472.0,8.2,4.7,,1,1,1,1,0
2022-03-30T03,206.0,624.0,,25.6,18.8,1,1,0,1,1
2022-03-30T04,166.0,438.0,5.9,77.9,20.8,1,1,1,1,1
2022-03-30T05,139.0,350.0,3.1,91.3,21.6,1,1,1,1,1
2022-03-30T07,64.0,188.0,0.2,,9.2,1,1,1,0,1
2022-03-30T08,63.0,208.0,0.7,,9.9,1,1,1,0,1
2022-03-30T09,50.0,174.0,,,9.0,1,1,0,0,1
2022-03-30T10,53.0,158.0,,,11.3,1,1,0,0,1
2022-03-30T11,51.0,174.0,1.0,69.3,10.2,1,1,1,1,1
2022-03-30T12,38.0,161.0,8.7,12.5,7.9,1,1,1,1,1
2022-03-30T13,47.0,238.0,11.2,4.0,9.3,1,1,1,1,1
2022-03-30T14,91.0,421.0,11.9,3.5,10.1,1,1,1,1,1
2022-03-30T15,149.0,622.0,8.7,5.4,14.8,1,1,1,1,1
2022-03-30T16,175.0,577.0,10.8,5.3,22.6,1,1,1,1,1
2022-03-30T17,227.0,596.0,13.8,6.2,29.8,1,1,1,1,1
2022-03-30T18,244.0,506.0,9.6,6.4,23.1,1,1,1,1,1
2022-03-30T19,223.0,461.0,7.4,,28.8,1,1,1,0,1
2022-03-30T20,210.0,432.0,,50.0,,1,1,0,1,0
2022-03-30T21,175.0,348.0,6.8,20.8,16.0,1,1,1,1,1
2022-03-30T22,151.0,306.0,7.4,13.8,12.7,1,1,1,1,1
2022-03-30T23,156.0,295.0,8.9,8.6,13.6,1,1,1,1,1
2022-03-31T00,186.0,388.0,9.7,11.4,17.2,1,1,1,1,1
2022-03-31T01,228.0,506.0,9.2,8.8,16.8,1,1,1,1,1
2022-03-31T02,218.0,469.0,12.9,8.2,23.1,1,1,1,1,1
2022-03-31T03,175.0,395.0,7.0,34.9,20.2,1,1,1,1,1
2022-03-31T04,163.0,379.0,9.1,50.9,19.6,1,1,1,1,1
2022-03-31T05,138.0,356.0,2.7,93.5,15.1,1,1,1,1,1
2022-03-31T06,99.0,311.0,2.2,,12.8,1,1,1,0,1
2022-03-31T07,79.0,278.0,2.4,,13.5,1,1,1,0,1
2022-03-31T08,80.0,249.0,2.5,,14.0,1,1,1,0,1
2022-03-31T09,94.0,280.0,,,12.2,1,1,0,0,1
2022-03-31T10,72.0,250.0,3.7,,29.5,1,1,1,0,1
2022-03-31T11,84.0,248.0,3.7,81.3,12.8,1,1,1,1,1
2022-03-31T12,67.0,226.0,5.5,39.1,12.5,1,1,1,1,1
2022-03-31T13,73.0,280.0,11.0,10.9,16.7,1,1,1,1,1
2022-03-31T14,114.0,365.0,14.4,6.8,17.1,1,1,1,1,1
2022-03-31T15,139.0,379.0,14.9,3.8,21.9,1,1,1,1,1
2022-03-31T16,183.0,506.0,10.9,4.2,21.6,1,1,1,1,1
2022-03-31T17,150.0,338.0,5.2,22.9,16.5,1,1,1,1,1
2022-04-01T05,77.0,219.0,1.5,72.4,12.9,1,1,1,1,1
2022-04-01T06,44.0,201.0,0.4,62.8,6.7,1,1,1,1,1
2022-04-01T07,27.0,179.0,,62.9,6.0,1,1,0,1,1
2022-04-01T08,22.0,151.0,0.3,70.1,6.4,1,1,1,1,1
2022-04-01T09,28.0,199.0,0.1,72.4,7.4,1,1,1,1,1
2022-04-01T10,28.0,164.0,0.6,71.6,7.3,1,1,1,1,1
2022-04-01T12,31.0,161.0,5.5,42.7,7.3,1,1,1,1,1
2022-04-01T13,35.0,210.0,11.9,3.7,9.2,1,1,1,1,1
2022-04-01T14,55.0,282.0,11.9,3.0,10.3,1,1,1,1,1
2022-04-01T16,97.0,383.0,9.2,3.6,16.5,1,1,1,1,1
2022-04-01T17,117.0,338.0,9.1,3.8,19.1,1,1,1,1,1
2022-04-01T18,122.0,316.0,9.8,3.7,18.0,1,1,1,1,1
2022-04-01T19,125.0,272.0,10.0,,20.8,1,1,1,0,1
2022-04-01T20,134.0,260.0,,3.6,,1,1,0,1,0
2022-04-01T21,135.0,260.0,7.2,4.2,17.2,1,1,1,1,1
2022-04-01T22,207.0,453.0,5.8,5.8,40.3,1,1,1,1,1
