hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2015-08-02T10,42.0,146.0,40.65,21.0,4.6,1,1,1,1,1
2015-08-02T11,91.0,388.0,62.5,15.75,8.9,1,1,1,1,1
2015-08-02T12,91.0,786.0,65.4,12.4,9.05,1,1,1,1,1
2015-08-02T13,29.0,287.0,60.85,15.8,6.95,1,1,1,1,1
2015-08-02T14,92.0,,57.1,6.8,,1,0,1,1,0
2015-08-02T16,109.0,,84.3,4.9,22.4,1,0,1,1,1
2015-08-02T17,78.0,235.0,58.65,9.4,20.55,1,1,1,1,1
2015-08-03T07,78.0,289.0,70.4,20.55,5.9,1,1,1,1,1
2015-08-03T08,80.0,299.0,85.2,21.8,,1,1,1,1,0
2015-08-03T09,68.0,273.0,62.65,44.2,,1,1,1,1,0
2015-08-03T10,73.0,293.0,78.25,38.7,14.6,1,1,1,1,1
2015-08-03T11,112.0,539.0,110.45,23.55,14.9,1,1,1,1,1
2015-08-03T12,263.0,780.0,103.4,19.8,15.6,1,1,1,1,1
2015-08-03T13,164.0,554.0,58.0,16.55,15.1,1,1,1,1,1
2015-08-03T14,64.0,554.0,35.75,11.9,12.2,1,1,1,1,1
2015-08-03T15,155.0,,112.35,,12.25,1,0,1,0,1
2015-08-03T16,,,74.1,,12.25,0,0,1,0,1
2015-08-03T17,80.0,232.0,73.3,,12.25,1,1,1,0,1
2015-08-03T18,52.0,274.0,52.4,,14.7,2,2,2,0,1
2015-08-03T19,78.0,483.0,27.55,,14.3,1,1,1,0,1
2015-08-03T20,73.0,168.0,27.95,,14.25,1,1,1,0,1
2015-08-03T21,42.0,91.0,21.2,,14.0,1,1,1,0,1
2015-08-03T22,16.0,,18.0,,14.2,1,0,1,0,1
2015-08-03T23,,,153.55,,14.15,0,0,1,0,1
2015-08-04T00,50.0,,79.4,,14.25,1,0,1,0,1
2015-08-04T01,75.0,371.0,70.7,,32.95,1,1,1,0,1
2015-08-04T02,77.0,447.0,43.9,,,1,1,1,0,0
2015-08-04T03,72.0,490.0,78.9,,14.6,1,1,1,0,1
2015-08-04T04,149.0,359.0,,8.5,9.2,1,1,0,1,1
2015-08-04T05,51.0,256.0,49.75,,8.0,1,1,1,0,1
2015-08-04T06,55.0,,75.75,190.6,3.5,1,0,1,1,1
2015-08-04T07,208.0,390.0,98.55,168.9,4.5,1,1,1,1,1
2015-08-04T08,61.0,,77.35,81.3,0.55,1,0,1,1,1
2015-08-04T09,93.0,,63.4,63.35,,1,0,1,1,0
2015-08-04T10,135.0,219.0,55.05,54.55,15.7,1,1,1,1,1
2015-08-04T11,181.0,488.0,51.25,37.3,14.75,1,1,1,1,1
2015-08-04T12,119.0,316.0,65.0,25.85,14.75,1,1,1,1,1
2015-08-04T13,90.0,149.0,83.75,16.5,13.95,1,1,1,1,1
2015-08-04T14,91.0,,74.25,9.9,13.2,1,0,1,1,1
2015-08-04T15,64.0,388.0,51.5,,13.8,1,1,1,0,1
2015-08-04T16,,,44.1,137.0,13.45,0,0,1,1,1
2015-08-04T17,52.0,,94.7,92.6,12.1,1,0,1,1,1
2015-08-04T18,58.0,63.0,120.4,,9.5,2,2,2,0,1
2015-08-04T19,58.0,63.0,38.6,,8.7,1,1,1,0,1
2015-08-04T20,126.0,196.0,22.5,,7.25,1,1,1,0,1
2015-08-04T21,45.0,51.0,21.9,,8.55,1,1,1,0,1
2015-08-04T22,56.0,,24.75,,18.0,1,0,1,0,1
2015-08-04T23,17.0,520.0,37.65,,18.75,1,1,1,0,1
2015-08-05T00,27.0,,50.95,,18.55,1,0,1,0,1
2015-08-05T01,99.0,147.0,88.2,,19.35,1,1,1,0,1
2015-08-05T02,102.0,143.0,104.6,,16.0,1,1,1,0,1
2015-08-05T03,141.0,364.0,36.65,,13.4,1,1,1,0,1
2015-08-05T04,77.0,167.0,28.9,,14.0,1,1,1,0,1
2015-08-05T05,59.0,239.0,31.35,,14.1,1,1,1,0,1
2015-08-05T06,45.0,108.0,81.6,,,1,1,1,0,0
2015-08-05T07,72.0,11.0,80.85,1.7,,1,1,1,1,0
2015-08-05T08,7.0,,82.95,11.55,,1,0,1,1,0
2015-08-05T09,99.0,226.0,85.95,7.6,15.3,1,1,1,1,1
2015-08-05T10,30.0,548.0,51.75,0.0,6.7,1,1,1,1,1
2015-08-05T11,86.0,224.0,50.65,,7.5,1,1,1,0,1
2015-08-05T12,100.0,166.0,43.8,,9.55,1,1,1,0,1
2015-08-05T13,103.0,112.0,43.8,,8.1,1,1,1,0,1
2015-08-05T14,95.0,271.0,41.8,88.4,25.9,1,1,1,1,1
2015-08-05T15,62.0,,36.35,,23.4,1,0,1,0,1
2015-08-05T16,47.0,,40.95,150.2,23.2,1,0,1,1,1
2015-08-05T17,130.0,193.0,32.0,,19.9,1,1,1,0,1
2015-08-05T18,73.0,117.0,22.5,,11.4,2,2,2,0,1
2015-08-05T19,80.0,188.0,14.5,63.6,10.35,1,1,1,1,1
2015-08-05T20,164.0,316.0,16.65,24.8,11.1,1,1,1,1,1
2015-08-05T21,109.0,144.0,19.95,,10.2,1,1,1,0,1
